CD|||2020,0,16,8,51,0|2020,0,16,8,51,0|2020,0,16,8,51,0|2020,0,16,8,51,0|2020,0,16,8,51,0|2020,0,16,8,51,0|2020,0,16,8,51,1|2020,0,16,8,51,0|2020,0,16,8,51,0|2020,0,16,8,51,0|2020,0,16,8,51,0|2020,0,16,8,51,0|2020,0,16,8,51,0|2020,0,16,8,51,0|2020,0,16,8,51,0|2020,0,16,8,51,0|2020,0,16,8,51,1|2020,0,16,8,51,1|2020,0,16,8,51,0000000000|2020,0,16,8,51,0000000000|2020,0,16,8,51,17.4|
CD|||2020,0,16,8,57,0|2020,0,16,8,57,0|2020,0,16,8,57,0|2020,0,16,8,57,0|2020,0,16,8,57,0|2020,0,16,8,57,0|2020,0,16,8,57,0|2020,0,16,8,57,1|2020,0,16,8,57,0|2020,0,16,8,57,0|2020,0,16,8,57,0|2020,0,16,8,57,0|2020,0,16,8,57,0|2020,0,16,8,57,0|2020,0,16,8,57,0|2020,0,16,8,57,0|2020,0,16,8,57,1|2020,0,16,8,57,1|2020,0,16,8,57,0000000000|2020,0,16,8,57,0000000000|2020,0,16,8,57,18.1|
CD|||2020,0,16,9,18,0|2020,0,16,9,18,0|2020,0,16,9,18,0|2020,0,16,9,18,0|2020,0,16,9,18,0|2020,0,16,9,18,0|2020,0,16,9,18,0|2020,0,16,9,18,0|2020,0,16,9,18,0|2020,0,16,9,18,0|2020,0,16,9,18,0|2020,0,16,9,18,0|2020,0,16,9,18,0|2020,0,16,9,18,0|2020,0,16,9,18,0|2020,0,16,9,18,0|2020,0,16,9,18,1|2020,0,16,9,18,1|2020,0,16,9,18,0000000042|2020,0,16,9,18,0000000006|2020,0,16,9,18,0|
CD|||2020,0,16,9,19,0|2020,0,16,9,19,0|2020,0,16,9,19,0|2020,0,16,9,19,0|2020,0,16,9,19,0|2020,0,16,9,19,0|2020,0,16,9,19,0|2020,0,16,9,19,0|2020,0,16,9,19,0|2020,0,16,9,19,0|2020,0,16,9,19,0|2020,0,16,9,19,0|2020,0,16,9,19,0|2020,0,16,9,19,0|2020,0,16,9,19,0|2020,0,16,9,19,0|2020,0,16,9,19,1|2020,0,16,9,19,1|2020,0,16,9,19,0000000042|2020,0,16,9,19,0000000006|2020,0,16,9,19,19|
CD|||2020,1,20,8,28,880|2020,1,20,8,28,0|2020,1,20,8,28,0|2020,1,20,8,28,0|2020,1,20,8,28,0|2020,1,20,8,28,0|2020,1,20,8,28,0|2020,1,20,8,28,0|2020,1,20,8,28,0|2020,1,20,8,28,0|2020,1,20,8,28,0|2020,1,20,8,28,0|2020,1,20,8,28,0|2020,1,20,8,28,0|2020,1,20,8,28,0|2020,1,20,8,28,0|2020,1,20,8,28,1|2020,1,20,8,28,1|2020,1,20,8,28,0000000042|2020,1,20,8,28,0000000006|2020,1,20,8,28,20.2|
CD|||2020,1,20,9,16,870|2020,1,20,9,16,0|2020,1,20,9,16,0|2020,1,20,9,16,0|2020,1,20,9,16,0|2020,1,20,9,16,0|2020,1,20,9,16,0|2020,1,20,9,16,0|2020,1,20,9,16,0|2020,1,20,9,16,0|2020,1,20,9,16,0|2020,1,20,9,16,0|2020,1,20,9,16,0|2020,1,20,9,16,0|2020,1,20,9,16,0|2020,1,20,9,16,0|2020,1,20,9,16,1|2020,1,20,9,16,1|2020,1,20,9,16,0000000042|2020,1,20,9,16,0000000006|2020,1,20,9,16,19.8|
CD|||2020,2,21,9,44,1260|2020,2,21,9,44,0|2020,2,21,9,44,0|2020,2,21,9,44,0|2020,2,21,9,44,0|2020,2,21,9,44,1|2020,2,21,9,44,0|2020,2,21,9,44,0|2020,2,21,9,44,0|2020,2,21,9,44,0|2020,2,21,9,44,0|2020,2,21,9,44,0|2020,2,21,9,44,0|2020,2,21,9,44,0|2020,2,21,9,44,0|2020,2,21,9,44,0|2020,2,21,9,44,1|2020,2,21,9,44,1|2020,2,21,9,44,0000301147|2020,2,21,9,44,0000000006|2020,2,21,9,44,13|
CD|||2020,2,21,9,59,1260|2020,2,21,9,59,0|2020,2,21,9,59,0|2020,2,21,9,59,0|2020,2,21,9,59,0|2020,2,21,9,59,1|2020,2,21,9,59,0|2020,2,21,9,59,0|2020,2,21,9,59,0|2020,2,21,9,59,0|2020,2,21,9,59,0|2020,2,21,9,59,0|2020,2,21,9,59,0|2020,2,21,9,59,0|2020,2,21,9,59,0|2020,2,21,9,59,0|2020,2,21,9,59,1|2020,2,21,9,59,1|2020,2,21,9,59,0000301297|2020,2,21,9,59,0000000006|2020,2,21,9,59,12.7|
CD|||2020,2,21,10,29,1270|2020,2,21,10,29,0|2020,2,21,10,29,0|2020,2,21,10,29,0|2020,2,21,10,29,0|2020,2,21,10,29,1|2020,2,21,10,29,0|2020,2,21,10,29,0|2020,2,21,10,29,0|2020,2,21,10,29,0|2020,2,21,10,29,0|2020,2,21,10,29,0|2020,2,21,10,29,0|2020,2,21,10,29,0|2020,2,21,10,29,0|2020,2,21,10,29,0|2020,2,21,10,29,1|2020,2,21,10,29,1|2020,2,21,10,29,0000301627|2020,2,21,10,29,0000000006|2020,2,21,10,29,12.2|
CD|||2020,2,21,10,59,1270|2020,2,21,10,59,0|2020,2,21,10,59,0|2020,2,21,10,59,0|2020,2,21,10,59,0|2020,2,21,10,59,1|2020,2,21,10,59,0|2020,2,21,10,59,0|2020,2,21,10,59,0|2020,2,21,10,59,0|2020,2,21,10,59,0|2020,2,21,10,59,0|2020,2,21,10,59,0|2020,2,21,10,59,0|2020,2,21,10,59,0|2020,2,21,10,59,0|2020,2,21,10,59,1|2020,2,21,10,59,1|2020,2,21,10,59,0000301757|2020,2,21,10,59,0000000006|2020,2,21,10,59,12|
CD|||2020,2,21,11,28,1270|2020,2,21,11,28,0|2020,2,21,11,28,0|2020,2,21,11,28,0|2020,2,21,11,28,0|2020,2,21,11,28,1|2020,2,21,11,28,0|2020,2,21,11,28,0|2020,2,21,11,28,0|2020,2,21,11,28,0|2020,2,21,11,28,0|2020,2,21,11,28,0|2020,2,21,11,28,0|2020,2,21,11,28,0|2020,2,21,11,28,0|2020,2,21,11,28,0|2020,2,21,11,28,1|2020,2,21,11,28,1|2020,2,21,11,28,0000301897|2020,2,21,11,28,0000000006|2020,2,21,11,28,11.8|
CD|||2020,2,21,11,58,1280|2020,2,21,11,58,0|2020,2,21,11,58,0|2020,2,21,11,58,0|2020,2,21,11,58,0|2020,2,21,11,58,1|2020,2,21,11,58,0|2020,2,21,11,58,0|2020,2,21,11,58,0|2020,2,21,11,58,0|2020,2,21,11,58,0|2020,2,21,11,58,0|2020,2,21,11,58,0|2020,2,21,11,58,0|2020,2,21,11,58,0|2020,2,21,11,58,0|2020,2,21,11,58,1|2020,2,21,11,58,1|2020,2,21,11,58,0000301937|2020,2,21,11,58,0000000006|2020,2,21,11,58,11.6|
CD|||2020,2,21,12,28,1270|2020,2,21,12,28,0|2020,2,21,12,28,0|2020,2,21,12,28,0|2020,2,21,12,28,0|2020,2,21,12,28,1|2020,2,21,12,28,0|2020,2,21,12,28,0|2020,2,21,12,28,0|2020,2,21,12,28,0|2020,2,21,12,28,0|2020,2,21,12,28,0|2020,2,21,12,28,0|2020,2,21,12,28,0|2020,2,21,12,28,0|2020,2,21,12,28,0|2020,2,21,12,28,1|2020,2,21,12,28,1|2020,2,21,12,28,0000302047|2020,2,21,12,28,0000000006|2020,2,21,12,28,11.3|
CD|||2020,2,21,12,58,1270|2020,2,21,12,58,0|2020,2,21,12,58,0|2020,2,21,12,58,0|2020,2,21,12,58,0|2020,2,21,12,58,1|2020,2,21,12,58,0|2020,2,21,12,58,0|2020,2,21,12,58,0|2020,2,21,12,58,0|2020,2,21,12,58,0|2020,2,21,12,58,0|2020,2,21,12,58,0|2020,2,21,12,58,0|2020,2,21,12,58,0|2020,2,21,12,58,0|2020,2,21,12,58,1|2020,2,21,12,58,1|2020,2,21,12,58,0000302137|2020,2,21,12,58,0000000006|2020,2,21,12,58,11.1|
CD|||2020,2,21,13,28,1280|2020,2,21,13,28,0|2020,2,21,13,28,0|2020,2,21,13,28,0|2020,2,21,13,28,0|2020,2,21,13,28,1|2020,2,21,13,28,0|2020,2,21,13,28,0|2020,2,21,13,28,0|2020,2,21,13,28,0|2020,2,21,13,28,0|2020,2,21,13,28,0|2020,2,21,13,28,0|2020,2,21,13,28,0|2020,2,21,13,28,0|2020,2,21,13,28,0|2020,2,21,13,28,1|2020,2,21,13,28,1|2020,2,21,13,28,0000302437|2020,2,21,13,28,0000000006|2020,2,21,13,28,10.6|
CD|||2020,2,21,13,58,1280|2020,2,21,13,58,0|2020,2,21,13,58,0|2020,2,21,13,58,0|2020,2,21,13,58,0|2020,2,21,13,58,1|2020,2,21,13,58,0|2020,2,21,13,58,0|2020,2,21,13,58,0|2020,2,21,13,58,0|2020,2,21,13,58,0|2020,2,21,13,58,0|2020,2,21,13,58,0|2020,2,21,13,58,0|2020,2,21,13,58,0|2020,2,21,13,58,0|2020,2,21,13,58,1|2020,2,21,13,58,1|2020,2,21,13,58,0000302447|2020,2,21,13,58,0000000006|2020,2,21,13,58,10.4|
CD|||2020,2,21,14,28,1280|2020,2,21,14,28,0|2020,2,21,14,28,0|2020,2,21,14,28,0|2020,2,21,14,28,0|2020,2,21,14,28,1|2020,2,21,14,28,0|2020,2,21,14,28,0|2020,2,21,14,28,0|2020,2,21,14,28,0|2020,2,21,14,28,0|2020,2,21,14,28,0|2020,2,21,14,28,0|2020,2,21,14,28,0|2020,2,21,14,28,0|2020,2,21,14,28,0|2020,2,21,14,28,1|2020,2,21,14,28,1|2020,2,21,14,28,0000302447|2020,2,21,14,28,0000000006|2020,2,21,14,28,10.3|
CD|||2020,2,21,14,58,1290|2020,2,21,14,58,0|2020,2,21,14,58,0|2020,2,21,14,58,0|2020,2,21,14,58,0|2020,2,21,14,58,1|2020,2,21,14,58,0|2020,2,21,14,58,0|2020,2,21,14,58,0|2020,2,21,14,58,0|2020,2,21,14,58,0|2020,2,21,14,58,0|2020,2,21,14,58,0|2020,2,21,14,58,0|2020,2,21,14,58,0|2020,2,21,14,58,0|2020,2,21,14,58,1|2020,2,21,14,58,1|2020,2,21,14,58,0000302467|2020,2,21,14,58,0000000006|2020,2,21,14,58,10.3|
CD|||2020,2,21,15,28,1290|2020,2,21,15,28,0|2020,2,21,15,28,0|2020,2,21,15,28,0|2020,2,21,15,28,0|2020,2,21,15,28,1|2020,2,21,15,28,0|2020,2,21,15,28,0|2020,2,21,15,28,0|2020,2,21,15,28,0|2020,2,21,15,28,0|2020,2,21,15,28,0|2020,2,21,15,28,0|2020,2,21,15,28,0|2020,2,21,15,28,0|2020,2,21,15,28,0|2020,2,21,15,28,1|2020,2,21,15,28,1|2020,2,21,15,28,0000302487|2020,2,21,15,28,0000000006|2020,2,21,15,28,10.2|
CD|||2020,2,21,15,58,1300|2020,2,21,15,58,0|2020,2,21,15,58,0|2020,2,21,15,58,0|2020,2,21,15,58,0|2020,2,21,15,58,1|2020,2,21,15,58,0|2020,2,21,15,58,0|2020,2,21,15,58,0|2020,2,21,15,58,0|2020,2,21,15,58,0|2020,2,21,15,58,0|2020,2,21,15,58,0|2020,2,21,15,58,0|2020,2,21,15,58,0|2020,2,21,15,58,0|2020,2,21,15,58,1|2020,2,21,15,58,1|2020,2,21,15,58,0000302537|2020,2,21,15,58,0000000006|2020,2,21,15,58,10.3|
CD|||2020,2,27,6,32,1190|2020,2,27,6,32,0|2020,2,27,6,32,0|2020,2,27,6,32,0|2020,2,27,6,32,0|2020,2,27,6,32,0|2020,2,27,6,32,1|2020,2,27,6,32,0|2020,2,27,6,32,0|2020,2,27,6,32,0|2020,2,27,6,32,0|2020,2,27,6,32,0|2020,2,27,6,32,0|2020,2,27,6,32,0|2020,2,27,6,32,0|2020,2,27,6,32,0|2020,2,27,6,32,1|2020,2,27,6,32,1|2020,2,27,6,32,0000355107|2020,2,27,6,32,0000000006|2020,2,27,6,32,17.4|
CD|||2020,2,27,6,41,1160|2020,2,27,6,41,0|2020,2,27,6,41,0|2020,2,27,6,41,0|2020,2,27,6,41,0|2020,2,27,6,41,0|2020,2,27,6,41,1|2020,2,27,6,41,0|2020,2,27,6,41,0|2020,2,27,6,41,0|2020,2,27,6,41,0|2020,2,27,6,41,0|2020,2,27,6,41,0|2020,2,27,6,41,0|2020,2,27,6,41,0|2020,2,27,6,41,0|2020,2,27,6,41,1|2020,2,27,6,41,1|2020,2,27,6,41,0000355127|2020,2,27,6,41,0000000006|2020,2,27,6,41,18.2|
CD|||2020,3,28,7,32,950|2020,3,28,7,32,0|2020,3,28,7,32,0|2020,3,28,7,32,0|2020,3,28,7,32,0|2020,3,28,7,32,0|2020,3,28,7,32,1|2020,3,28,7,32,0|2020,3,28,7,32,0|2020,3,28,7,32,0|2020,3,28,7,32,0|2020,3,28,7,32,0|2020,3,28,7,32,0|2020,3,28,7,32,0|2020,3,28,7,32,0|2020,3,28,7,32,0|2020,3,28,7,32,1|2020,3,28,7,32,1|2020,3,28,7,32,0000633327|2020,3,28,7,32,0000000006|2020,3,28,7,32,20.1|
CD|||2020,5,17,15,16,1260|2020,5,17,15,16,0|2020,5,17,15,16,0|2020,5,17,15,16,0|2020,5,17,15,16,0|2020,5,17,15,16,1|2020,5,17,15,16,0|2020,5,17,15,16,0|2020,5,17,15,16,0|2020,5,17,15,16,0|2020,5,17,15,16,0|2020,5,17,15,16,0|2020,5,17,15,16,0|2020,5,17,15,16,0|2020,5,17,15,16,0|2020,5,17,15,16,0|2020,5,17,15,16,1|2020,5,17,15,16,1|2020,5,17,15,16,0001055427|2020,5,17,15,16,0000000006|2020,5,17,15,16,19.9|
CD|||2020,5,17,15,28,1260|2020,5,17,15,28,0|2020,5,17,15,28,0|2020,5,17,15,28,0|2020,5,17,15,28,0|2020,5,17,15,28,1|2020,5,17,15,28,0|2020,5,17,15,28,0|2020,5,17,15,28,0|2020,5,17,15,28,0|2020,5,17,15,28,0|2020,5,17,15,28,0|2020,5,17,15,28,0|2020,5,17,15,28,0|2020,5,17,15,28,0|2020,5,17,15,28,0|2020,5,17,15,28,1|2020,5,17,15,28,1|2020,5,17,15,28,0001055577|2020,5,17,15,28,0000000006|2020,5,17,15,28,20.3|
CD|||2020,5,22,11,6,1130|2020,5,22,11,6,0|2020,5,22,11,6,0|2020,5,22,11,6,0|2020,5,22,11,6,0|2020,5,22,11,6,0|2020,5,22,11,6,1|2020,5,22,11,6,0|2020,5,22,11,6,0|2020,5,22,11,6,0|2020,5,22,11,6,0|2020,5,22,11,6,0|2020,5,22,11,6,0|2020,5,22,11,6,0|2020,5,22,11,6,0|2020,5,22,11,6,0|2020,5,22,11,6,1|2020,5,22,11,6,1|2020,5,22,11,6,0001108327|2020,5,22,11,6,0000000006|2020,5,22,11,6,25.1|
CD|||2020,5,22,11,14,1100|2020,5,22,11,14,0|2020,5,22,11,14,0|2020,5,22,11,14,0|2020,5,22,11,14,0|2020,5,22,11,14,0|2020,5,22,11,14,1|2020,5,22,11,14,0|2020,5,22,11,14,0|2020,5,22,11,14,0|2020,5,22,11,14,0|2020,5,22,11,14,0|2020,5,22,11,14,0|2020,5,22,11,14,0|2020,5,22,11,14,0|2020,5,22,11,14,0|2020,5,22,11,14,1|2020,5,22,11,14,1|2020,5,22,11,14,0001108337|2020,5,22,11,14,0000000006|2020,5,22,11,14,25|
CD|||2020,5,23,12,14,1120|2020,5,23,12,14,0|2020,5,23,12,14,0|2020,5,23,12,14,0|2020,5,23,12,14,0|2020,5,23,12,14,0|2020,5,23,12,14,0|2020,5,23,12,14,0|2020,5,23,12,14,0|2020,5,23,12,14,0|2020,5,23,12,14,0|2020,5,23,12,14,0|2020,5,23,12,14,0|2020,5,23,12,14,0|2020,5,23,12,14,0|2020,5,23,12,14,0|2020,5,23,12,14,1|2020,5,23,12,14,1|2020,5,23,12,14,0001123147|2020,5,23,12,14,0000000006|2020,5,23,12,14,24.2|
CD|||2020,5,23,18,13,1140|2020,5,23,18,13,0|2020,5,23,18,13,0|2020,5,23,18,13,0|2020,5,23,18,13,0|2020,5,23,18,13,0|2020,5,23,18,13,0|2020,5,23,18,13,0|2020,5,23,18,13,0|2020,5,23,18,13,0|2020,5,23,18,13,0|2020,5,23,18,13,0|2020,5,23,18,13,0|2020,5,23,18,13,0|2020,5,23,18,13,0|2020,5,23,18,13,0|2020,5,23,18,13,1|2020,5,23,18,13,1|2020,5,23,18,13,0001128437|2020,5,23,18,13,0000000006|2020,5,23,18,13,24.6|
CD|||2020,5,24,3,11,1170|2020,5,24,3,11,0|2020,5,24,3,11,0|2020,5,24,3,11,0|2020,5,24,3,11,0|2020,5,24,3,11,0|2020,5,24,3,11,0|2020,5,24,3,11,0|2020,5,24,3,11,0|2020,5,24,3,11,0|2020,5,24,3,11,0|2020,5,24,3,11,0|2020,5,24,3,11,0|2020,5,24,3,11,0|2020,5,24,3,11,0|2020,5,24,3,11,0|2020,5,24,3,11,1|2020,5,24,3,11,1|2020,5,24,3,11,0001133547|2020,5,24,3,11,0000000006|2020,5,24,3,11,23.6|
CD|||2020,5,24,5,41,1180|2020,5,24,5,41,0|2020,5,24,5,41,0|2020,5,24,5,41,0|2020,5,24,5,41,0|2020,5,24,5,41,0|2020,5,24,5,41,0|2020,5,24,5,41,0|2020,5,24,5,41,0|2020,5,24,5,41,0|2020,5,24,5,41,0|2020,5,24,5,41,0|2020,5,24,5,41,0|2020,5,24,5,41,0|2020,5,24,5,41,0|2020,5,24,5,41,0|2020,5,24,5,41,1|2020,5,24,5,41,1|2020,5,24,5,41,0001134027|2020,5,24,5,41,0000000006|2020,5,24,5,41,22.7|
CD|||2020,8,24,13,57,13386|2020,8,24,13,57,0|2020,8,24,13,57,0|2020,8,24,13,57,0|2020,8,24,13,57,0|2020,8,24,13,57,0|2020,8,24,13,57,1|2020,8,24,13,57,0|2020,8,24,13,57,0|2020,8,24,13,57,0|2020,8,24,13,57,0|2020,8,24,13,57,0|2020,8,24,13,57,0|2020,8,24,13,57,0|2020,8,24,13,57,0|2020,8,24,13,57,0|2020,8,24,13,57,1|2020,8,24,13,57,1|2020,8,24,13,57,0001542266|2020,8,24,13,57,0000000006|2020,8,24,13,57,0|
CD|||2020,8,24,14,19,13354|2020,8,24,14,19,0|2020,8,24,14,19,0|2020,8,24,14,19,0|2020,8,24,14,19,0|2020,8,24,14,19,0|2020,8,24,14,19,1|2020,8,24,14,19,0|2020,8,24,14,19,0|2020,8,24,14,19,0|2020,8,24,14,19,0|2020,8,24,14,19,0|2020,8,24,14,19,0|2020,8,24,14,19,0|2020,8,24,14,19,0|2020,8,24,14,19,0|2020,8,24,14,19,1|2020,8,24,14,19,1|2020,8,24,14,19,0001542266|2020,8,24,14,19,0000000006|2020,8,24,14,19,0|
CD|||2020,8,24,14,33,13386|2020,8,24,14,33,0|2020,8,24,14,33,0|2020,8,24,14,33,0|2020,8,24,14,33,0|2020,8,24,14,33,0|2020,8,24,14,33,0|2020,8,24,14,33,0|2020,8,24,14,33,0|2020,8,24,14,33,0|2020,8,24,14,33,0|2020,8,24,14,33,0|2020,8,24,14,33,0|2020,8,24,14,33,0|2020,8,24,14,33,0|2020,8,24,14,33,0|2020,8,24,14,33,1|2020,8,24,14,33,1|2020,8,24,14,33,0001542266|2020,8,24,14,33,0000000006|2020,8,24,14,33,0|
