CD|||2020,6,20,20,3,1283|2020,6,20,20,3,0|2020,6,20,20,3,0|2020,6,20,20,3,0|2020,6,20,20,3,0|2020,6,20,20,3,0|2020,6,20,20,3,0|2020,6,20,20,3,0|2020,6,20,20,3,0|2020,6,20,20,3,0|2020,6,20,20,3,0|2020,6,20,20,3,0|2020,6,20,20,3,0|2020,6,20,20,3,0|2020,6,20,20,3,0|2020,6,20,20,3,0|2020,6,20,20,3,1|2020,6,20,20,3,1|2020,6,20,20,3,0001444383|2020,6,20,20,3,0000000006|2020,6,20,20,3,20|
CD|||2020,6,20,20,33,1271|2020,6,20,20,33,0|2020,6,20,20,33,0|2020,6,20,20,33,0|2020,6,20,20,33,0|2020,6,20,20,33,0|2020,6,20,20,33,0|2020,6,20,20,33,0|2020,6,20,20,33,0|2020,6,20,20,33,0|2020,6,20,20,33,0|2020,6,20,20,33,0|2020,6,20,20,33,0|2020,6,20,20,33,0|2020,6,20,20,33,0|2020,6,20,20,33,0|2020,6,20,20,33,1|2020,6,20,20,33,1|2020,6,20,20,33,0001444450|2020,6,20,20,33,0000000006|2020,6,20,20,33,20.3|
CD|||2020,6,20,21,2,1274|2020,6,20,21,2,0|2020,6,20,21,2,0|2020,6,20,21,2,0|2020,6,20,21,2,0|2020,6,20,21,2,0|2020,6,20,21,2,0|2020,6,20,21,2,0|2020,6,20,21,2,0|2020,6,20,21,2,0|2020,6,20,21,2,0|2020,6,20,21,2,0|2020,6,20,21,2,0|2020,6,20,21,2,0|2020,6,20,21,2,0|2020,6,20,21,2,0|2020,6,20,21,2,1|2020,6,20,21,2,1|2020,6,20,21,2,0001444510|2020,6,20,21,2,0000000006|2020,6,20,21,2,20.1|
CD|||2020,6,20,21,32,1268|2020,6,20,21,32,0|2020,6,20,21,32,0|2020,6,20,21,32,0|2020,6,20,21,32,0|2020,6,20,21,32,0|2020,6,20,21,32,0|2020,6,20,21,32,0|2020,6,20,21,32,0|2020,6,20,21,32,0|2020,6,20,21,32,0|2020,6,20,21,32,0|2020,6,20,21,32,0|2020,6,20,21,32,0|2020,6,20,21,32,0|2020,6,20,21,32,0|2020,6,20,21,32,1|2020,6,20,21,32,1|2020,6,20,21,32,0001444533|2020,6,20,21,32,0000000006|2020,6,20,21,32,21.3|
CD|||2020,6,20,22,2,1265|2020,6,20,22,2,0|2020,6,20,22,2,0|2020,6,20,22,2,0|2020,6,20,22,2,0|2020,6,20,22,2,0|2020,6,20,22,2,0|2020,6,20,22,2,0|2020,6,20,22,2,0|2020,6,20,22,2,0|2020,6,20,22,2,0|2020,6,20,22,2,0|2020,6,20,22,2,0|2020,6,20,22,2,0|2020,6,20,22,2,0|2020,6,20,22,2,0|2020,6,20,22,2,1|2020,6,20,22,2,1|2020,6,20,22,2,0001444585|2020,6,20,22,2,0000000006|2020,6,20,22,2,20.2|
CD|||2020,6,20,22,32,1289|2020,6,20,22,32,0|2020,6,20,22,32,0|2020,6,20,22,32,0|2020,6,20,22,32,0|2020,6,20,22,32,0|2020,6,20,22,32,0|2020,6,20,22,32,0|2020,6,20,22,32,0|2020,6,20,22,32,0|2020,6,20,22,32,0|2020,6,20,22,32,0|2020,6,20,22,32,0|2020,6,20,22,32,0|2020,6,20,22,32,0|2020,6,20,22,32,0|2020,6,20,22,32,1|2020,6,20,22,32,1|2020,6,20,22,32,0001444642|2020,6,20,22,32,0000000006|2020,6,20,22,32,20.1|
CD|||2020,6,20,23,2,1275|2020,6,20,23,2,0|2020,6,20,23,2,0|2020,6,20,23,2,0|2020,6,20,23,2,0|2020,6,20,23,2,0|2020,6,20,23,2,0|2020,6,20,23,2,0|2020,6,20,23,2,0|2020,6,20,23,2,0|2020,6,20,23,2,0|2020,6,20,23,2,0|2020,6,20,23,2,0|2020,6,20,23,2,0|2020,6,20,23,2,0|2020,6,20,23,2,0|2020,6,20,23,2,1|2020,6,20,23,2,1|2020,6,20,23,2,0001444696|2020,6,20,23,2,0000000006|2020,6,20,23,2,19.6|
CD|||2020,6,20,23,32,1261|2020,6,20,23,32,0|2020,6,20,23,32,0|2020,6,20,23,32,0|2020,6,20,23,32,0|2020,6,20,23,32,0|2020,6,20,23,32,0|2020,6,20,23,32,0|2020,6,20,23,32,0|2020,6,20,23,32,0|2020,6,20,23,32,0|2020,6,20,23,32,0|2020,6,20,23,32,0|2020,6,20,23,32,0|2020,6,20,23,32,0|2020,6,20,23,32,0|2020,6,20,23,32,1|2020,6,20,23,32,1|2020,6,20,23,32,0001444728|2020,6,20,23,32,0000000006|2020,6,20,23,32,20.4|
CD|||2020,6,21,0,2,1256|2020,6,21,0,2,0|2020,6,21,0,2,0|2020,6,21,0,2,0|2020,6,21,0,2,0|2020,6,21,0,2,0|2020,6,21,0,2,0|2020,6,21,0,2,0|2020,6,21,0,2,0|2020,6,21,0,2,0|2020,6,21,0,2,0|2020,6,21,0,2,0|2020,6,21,0,2,0|2020,6,21,0,2,0|2020,6,21,0,2,0|2020,6,21,0,2,0|2020,6,21,0,2,1|2020,6,21,0,2,1|2020,6,21,0,2,0001444761|2020,6,21,0,2,0000000006|2020,6,21,0,2,19.8|
CD|||2020,6,21,0,32,1278|2020,6,21,0,32,0|2020,6,21,0,32,0|2020,6,21,0,32,0|2020,6,21,0,32,0|2020,6,21,0,32,0|2020,6,21,0,32,0|2020,6,21,0,32,0|2020,6,21,0,32,0|2020,6,21,0,32,0|2020,6,21,0,32,0|2020,6,21,0,32,0|2020,6,21,0,32,0|2020,6,21,0,32,0|2020,6,21,0,32,0|2020,6,21,0,32,0|2020,6,21,0,32,1|2020,6,21,0,32,1|2020,6,21,0,32,0001444781|2020,6,21,0,32,0000000006|2020,6,21,0,32,19.8|
CD|||2020,6,21,1,2,1280|2020,6,21,1,2,0|2020,6,21,1,2,0|2020,6,21,1,2,0|2020,6,21,1,2,0|2020,6,21,1,2,0|2020,6,21,1,2,0|2020,6,21,1,2,0|2020,6,21,1,2,0|2020,6,21,1,2,0|2020,6,21,1,2,0|2020,6,21,1,2,0|2020,6,21,1,2,0|2020,6,21,1,2,0|2020,6,21,1,2,0|2020,6,21,1,2,0|2020,6,21,1,2,1|2020,6,21,1,2,1|2020,6,21,1,2,0001444803|2020,6,21,1,2,0000000006|2020,6,21,1,2,20.2|
CD|||2020,6,21,1,32,1274|2020,6,21,1,32,0|2020,6,21,1,32,0|2020,6,21,1,32,0|2020,6,21,1,32,0|2020,6,21,1,32,0|2020,6,21,1,32,0|2020,6,21,1,32,0|2020,6,21,1,32,0|2020,6,21,1,32,0|2020,6,21,1,32,0|2020,6,21,1,32,0|2020,6,21,1,32,0|2020,6,21,1,32,0|2020,6,21,1,32,0|2020,6,21,1,32,0|2020,6,21,1,32,1|2020,6,21,1,32,1|2020,6,21,1,32,0001444820|2020,6,21,1,32,0000000006|2020,6,21,1,32,20.2|
CD|||2020,6,21,2,1,1253|2020,6,21,2,1,0|2020,6,21,2,1,0|2020,6,21,2,1,0|2020,6,21,2,1,0|2020,6,21,2,1,0|2020,6,21,2,1,0|2020,6,21,2,1,0|2020,6,21,2,1,0|2020,6,21,2,1,0|2020,6,21,2,1,0|2020,6,21,2,1,0|2020,6,21,2,1,0|2020,6,21,2,1,0|2020,6,21,2,1,0|2020,6,21,2,1,0|2020,6,21,2,1,1|2020,6,21,2,1,1|2020,6,21,2,1,0001444860|2020,6,21,2,1,0000000006|2020,6,21,2,1,20|
CD|||2020,6,21,2,31,1268|2020,6,21,2,31,0|2020,6,21,2,31,0|2020,6,21,2,31,0|2020,6,21,2,31,0|2020,6,21,2,31,0|2020,6,21,2,31,0|2020,6,21,2,31,0|2020,6,21,2,31,0|2020,6,21,2,31,0|2020,6,21,2,31,0|2020,6,21,2,31,0|2020,6,21,2,31,0|2020,6,21,2,31,0|2020,6,21,2,31,0|2020,6,21,2,31,0|2020,6,21,2,31,1|2020,6,21,2,31,1|2020,6,21,2,31,0001444877|2020,6,21,2,31,0000000006|2020,6,21,2,31,20|
CD|||2020,6,21,3,1,1259|2020,6,21,3,1,0|2020,6,21,3,1,0|2020,6,21,3,1,0|2020,6,21,3,1,0|2020,6,21,3,1,0|2020,6,21,3,1,0|2020,6,21,3,1,0|2020,6,21,3,1,0|2020,6,21,3,1,0|2020,6,21,3,1,0|2020,6,21,3,1,0|2020,6,21,3,1,0|2020,6,21,3,1,0|2020,6,21,3,1,0|2020,6,21,3,1,0|2020,6,21,3,1,1|2020,6,21,3,1,1|2020,6,21,3,1,0001444889|2020,6,21,3,1,0000000006|2020,6,21,3,1,20.1|
CD|||2020,6,21,3,31,1253|2020,6,21,3,31,0|2020,6,21,3,31,0|2020,6,21,3,31,0|2020,6,21,3,31,0|2020,6,21,3,31,0|2020,6,21,3,31,0|2020,6,21,3,31,0|2020,6,21,3,31,0|2020,6,21,3,31,0|2020,6,21,3,31,0|2020,6,21,3,31,0|2020,6,21,3,31,0|2020,6,21,3,31,0|2020,6,21,3,31,0|2020,6,21,3,31,0|2020,6,21,3,31,1|2020,6,21,3,31,1|2020,6,21,3,31,0001444896|2020,6,21,3,31,0000000006|2020,6,21,3,31,20|
CD|||2020,6,21,4,1,1268|2020,6,21,4,1,0|2020,6,21,4,1,0|2020,6,21,4,1,0|2020,6,21,4,1,0|2020,6,21,4,1,0|2020,6,21,4,1,0|2020,6,21,4,1,0|2020,6,21,4,1,0|2020,6,21,4,1,0|2020,6,21,4,1,0|2020,6,21,4,1,0|2020,6,21,4,1,0|2020,6,21,4,1,0|2020,6,21,4,1,0|2020,6,21,4,1,0|2020,6,21,4,1,1|2020,6,21,4,1,1|2020,6,21,4,1,0001444908|2020,6,21,4,1,0000000006|2020,6,21,4,1,20|
CD|||2020,6,21,4,31,1283|2020,6,21,4,31,0|2020,6,21,4,31,0|2020,6,21,4,31,0|2020,6,21,4,31,0|2020,6,21,4,31,0|2020,6,21,4,31,0|2020,6,21,4,31,0|2020,6,21,4,31,0|2020,6,21,4,31,0|2020,6,21,4,31,0|2020,6,21,4,31,0|2020,6,21,4,31,0|2020,6,21,4,31,0|2020,6,21,4,31,0|2020,6,21,4,31,0|2020,6,21,4,31,1|2020,6,21,4,31,1|2020,6,21,4,31,0001444918|2020,6,21,4,31,0000000006|2020,6,21,4,31,20|
CD|||2020,6,21,5,1,1253|2020,6,21,5,1,0|2020,6,21,5,1,0|2020,6,21,5,1,0|2020,6,21,5,1,0|2020,6,21,5,1,0|2020,6,21,5,1,0|2020,6,21,5,1,0|2020,6,21,5,1,0|2020,6,21,5,1,0|2020,6,21,5,1,0|2020,6,21,5,1,0|2020,6,21,5,1,0|2020,6,21,5,1,0|2020,6,21,5,1,0|2020,6,21,5,1,0|2020,6,21,5,1,1|2020,6,21,5,1,1|2020,6,21,5,1,0001444925|2020,6,21,5,1,0000000006|2020,6,21,5,1,20|
CD|||2020,6,21,5,31,1274|2020,6,21,5,31,0|2020,6,21,5,31,0|2020,6,21,5,31,0|2020,6,21,5,31,0|2020,6,21,5,31,0|2020,6,21,5,31,0|2020,6,21,5,31,0|2020,6,21,5,31,0|2020,6,21,5,31,0|2020,6,21,5,31,0|2020,6,21,5,31,0|2020,6,21,5,31,0|2020,6,21,5,31,0|2020,6,21,5,31,0|2020,6,21,5,31,0|2020,6,21,5,31,1|2020,6,21,5,31,1|2020,6,21,5,31,0001444934|2020,6,21,5,31,0000000006|2020,6,21,5,31,20.1|
CD|||2020,6,21,6,1,1262|2020,6,21,6,1,0|2020,6,21,6,1,0|2020,6,21,6,1,0|2020,6,21,6,1,0|2020,6,21,6,1,0|2020,6,21,6,1,0|2020,6,21,6,1,0|2020,6,21,6,1,0|2020,6,21,6,1,0|2020,6,21,6,1,0|2020,6,21,6,1,0|2020,6,21,6,1,0|2020,6,21,6,1,0|2020,6,21,6,1,0|2020,6,21,6,1,0|2020,6,21,6,1,1|2020,6,21,6,1,1|2020,6,21,6,1,0001444973|2020,6,21,6,1,0000000006|2020,6,21,6,1,20|
CD|||2020,6,21,6,31,1268|2020,6,21,6,31,0|2020,6,21,6,31,0|2020,6,21,6,31,0|2020,6,21,6,31,0|2020,6,21,6,31,0|2020,6,21,6,31,0|2020,6,21,6,31,0|2020,6,21,6,31,0|2020,6,21,6,31,0|2020,6,21,6,31,0|2020,6,21,6,31,0|2020,6,21,6,31,0|2020,6,21,6,31,0|2020,6,21,6,31,0|2020,6,21,6,31,0|2020,6,21,6,31,1|2020,6,21,6,31,1|2020,6,21,6,31,0001444981|2020,6,21,6,31,0000000006|2020,6,21,6,31,20|
CD|||2020,6,21,7,0,1234|2020,6,21,7,0,0|2020,6,21,7,0,0|2020,6,21,7,0,0|2020,6,21,7,0,0|2020,6,21,7,0,0|2020,6,21,7,0,0|2020,6,21,7,0,0|2020,6,21,7,0,0|2020,6,21,7,0,0|2020,6,21,7,0,0|2020,6,21,7,0,0|2020,6,21,7,0,0|2020,6,21,7,0,0|2020,6,21,7,0,0|2020,6,21,7,0,0|2020,6,21,7,0,1|2020,6,21,7,0,1|2020,6,21,7,0,0001445003|2020,6,21,7,0,0000000006|2020,6,21,7,0,20.7|
CD|||2020,6,21,7,30,1254|2020,6,21,7,30,0|2020,6,21,7,30,0|2020,6,21,7,30,0|2020,6,21,7,30,0|2020,6,21,7,30,0|2020,6,21,7,30,0|2020,6,21,7,30,0|2020,6,21,7,30,0|2020,6,21,7,30,0|2020,6,21,7,30,0|2020,6,21,7,30,0|2020,6,21,7,30,0|2020,6,21,7,30,0|2020,6,21,7,30,0|2020,6,21,7,30,0|2020,6,21,7,30,1|2020,6,21,7,30,1|2020,6,21,7,30,0001445018|2020,6,21,7,30,0000000006|2020,6,21,7,30,20.8|
CD|||2020,6,21,8,0,1295|2020,6,21,8,0,0|2020,6,21,8,0,0|2020,6,21,8,0,0|2020,6,21,8,0,0|2020,6,21,8,0,0|2020,6,21,8,0,0|2020,6,21,8,0,0|2020,6,21,8,0,0|2020,6,21,8,0,0|2020,6,21,8,0,0|2020,6,21,8,0,0|2020,6,21,8,0,0|2020,6,21,8,0,0|2020,6,21,8,0,0|2020,6,21,8,0,0|2020,6,21,8,0,1|2020,6,21,8,0,1|2020,6,21,8,0,0001445041|2020,6,21,8,0,0000000006|2020,6,21,8,0,20.2|
CD|||2020,6,21,8,2,1286|2020,6,21,8,2,0|2020,6,21,8,2,0|2020,6,21,8,2,0|2020,6,21,8,2,0|2020,6,21,8,2,0|2020,6,21,8,2,0|2020,6,21,8,2,0|2020,6,21,8,2,0|2020,6,21,8,2,0|2020,6,21,8,2,0|2020,6,21,8,2,0|2020,6,21,8,2,0|2020,6,21,8,2,0|2020,6,21,8,2,0|2020,6,21,8,2,0|2020,6,21,8,2,1|2020,6,21,8,2,1|2020,6,21,8,2,0001445042|2020,6,21,8,2,0000000006|2020,6,21,8,2,20.2|
CD|||2020,6,21,8,32,1281|2020,6,21,8,32,0|2020,6,21,8,32,0|2020,6,21,8,32,0|2020,6,21,8,32,0|2020,6,21,8,32,0|2020,6,21,8,32,0|2020,6,21,8,32,0|2020,6,21,8,32,0|2020,6,21,8,32,0|2020,6,21,8,32,0|2020,6,21,8,32,0|2020,6,21,8,32,0|2020,6,21,8,32,0|2020,6,21,8,32,0|2020,6,21,8,32,0|2020,6,21,8,32,1|2020,6,21,8,32,1|2020,6,21,8,32,0001445079|2020,6,21,8,32,0000000006|2020,6,21,8,32,19.8|
CD|||2020,6,21,9,1,1276|2020,6,21,9,1,0|2020,6,21,9,1,0|2020,6,21,9,1,0|2020,6,21,9,1,0|2020,6,21,9,1,0|2020,6,21,9,1,0|2020,6,21,9,1,0|2020,6,21,9,1,0|2020,6,21,9,1,0|2020,6,21,9,1,0|2020,6,21,9,1,0|2020,6,21,9,1,0|2020,6,21,9,1,0|2020,6,21,9,1,0|2020,6,21,9,1,0|2020,6,21,9,1,1|2020,6,21,9,1,1|2020,6,21,9,1,0001445148|2020,6,21,9,1,0000000006|2020,6,21,9,1,20.4|
CD|||2020,6,21,9,31,1268|2020,6,21,9,31,0|2020,6,21,9,31,0|2020,6,21,9,31,0|2020,6,21,9,31,0|2020,6,21,9,31,0|2020,6,21,9,31,0|2020,6,21,9,31,0|2020,6,21,9,31,0|2020,6,21,9,31,0|2020,6,21,9,31,0|2020,6,21,9,31,0|2020,6,21,9,31,0|2020,6,21,9,31,0|2020,6,21,9,31,0|2020,6,21,9,31,0|2020,6,21,9,31,1|2020,6,21,9,31,1|2020,6,21,9,31,0001445188|2020,6,21,9,31,0000000006|2020,6,21,9,31,20|
CD|||2020,6,21,10,1,1268|2020,6,21,10,1,0|2020,6,21,10,1,0|2020,6,21,10,1,0|2020,6,21,10,1,0|2020,6,21,10,1,0|2020,6,21,10,1,0|2020,6,21,10,1,0|2020,6,21,10,1,0|2020,6,21,10,1,0|2020,6,21,10,1,0|2020,6,21,10,1,0|2020,6,21,10,1,0|2020,6,21,10,1,0|2020,6,21,10,1,0|2020,6,21,10,1,0|2020,6,21,10,1,1|2020,6,21,10,1,1|2020,6,21,10,1,0001445247|2020,6,21,10,1,0000000006|2020,6,21,10,1,20|
CD|||2020,6,21,10,31,1268|2020,6,21,10,31,0|2020,6,21,10,31,0|2020,6,21,10,31,0|2020,6,21,10,31,0|2020,6,21,10,31,0|2020,6,21,10,31,0|2020,6,21,10,31,0|2020,6,21,10,31,0|2020,6,21,10,31,0|2020,6,21,10,31,0|2020,6,21,10,31,0|2020,6,21,10,31,0|2020,6,21,10,31,0|2020,6,21,10,31,0|2020,6,21,10,31,0|2020,6,21,10,31,1|2020,6,21,10,31,1|2020,6,21,10,31,0001445295|2020,6,21,10,31,0000000006|2020,6,21,10,31,20|
